Fecha,Qe,l/m2_arzua,l/m2_olveda,l/m2_serradofaro,l/m2_melide,Qsalida,pred_l/m2_2d,pred_l/m2_3d,pred_l/m2
2013-12-22,0.033293751906917676,0.015914351851851853,0.009514747859181731,0.010567632850241546,0.029874213836477984,0.10174500820182136,0.01473204869314581,0.35708825998008525,6.587613690007868e-05
2013-12-23,0.03947834978436368,0.026041666666666664,0.011893434823977166,0.07196054750402577,0.020440251572327043,0.05285225408676961,0.495936720245183,0.18217106298483765,2.3311228429058486e-05
2013-12-24,0.22417105773115964,0.4622395833333333,0.5478908975578813,0.37489935587761675,0.3136792452830188,0.05256943266021833,0.17505832123574455,0.05038441623628825,0.0013768311565696303
2013-12-25,0.20679233769553637,0.1048900462962963,0.1141769743101808,0.05585748792270531,0.07389937106918239,0.05288760676508852,0.06636335493943171,0.23099378747112673,0.0005958941515866772
2013-12-26,0.12952609487997757,0.043402777777777776,0.030130034887408817,0.04076086956521739,0.02437106918238994,0.05271084337349397,0.19648685601857502,0.058992505760618194,0.00018704806713873588
2013-12-27,0.13558700079987465,0.1634837962962963,0.11021249603552173,0.09762479871175522,0.18238993710691823,0.0689377227218734,0.0846885343188355,0.010945718832391111,0.0005774605559926568
2013-12-28,0.20468957441720473,0.03327546296296296,0.04836663495084047,0.015096618357487922,0.05974842767295597,0.11620425363425531,0.011698979820831458,0.08110566394913477,0.00026022629425649093
2013-12-29,0.12286734449859403,0.0028935185185185184,0.0,0.0030193236714975845,0.00550314465408805,0.16983426664404094,0.041905211080136166,0.09084645031698922,2.7709714135851035e-05
2013-12-30,0.09897418136539428,0.014467592592592591,0.004757373929590866,0.06340579710144928,0.00550314465408805,0.17789467730075229,0.058252899734842024,0.1556980777039173,0.00014712824547600316
2013-12-31,0.11921843175090088,0.1765046296296296,0.03250872185220425,0.05535426731078905,0.139937106918239,0.16347078454663724,0.22693623776136543,0.1784122009761181,0.3038552321007081
2014-01-01,0.1778690349553472,0.2821180555555555,0.1355851569933397,0.20430756843800324,0.15251572327044025,0.06077125403020533,0.08831854502524594,0.013664591422680688,0.0005059008654602675
2014-01-02,0.21305939687801498,0.1345486111111111,0.12607040913415796,0.10165056360708534,0.09591194968553458,0.16354148990327505,0.03739478840682346,0.2469471027123013,0.0005370349593495935
2014-01-03,0.22709843405981742,0.04050925925925925,0.017443704408499842,0.020128824476650563,0.051100628930817606,0.16764240058826854,0.21514984505696733,0.018422121408711824,0.00012565658798846055
2014-01-04,0.32413477475694524,0.13599537037037038,0.20535997462733904,0.11171497584541062,0.10613207547169812,0.15530431585496915,0.02591592468606043,0.1102096377348878,0.0008904267505900864
2014-01-05,0.2073489515045065,0.09837962962962962,0.012686330478908978,0.047302737520128826,0.0660377358490566,0.18708637366366873,0.15281043839041744,0.046993349325358896,0.00016239931025439287
2014-01-06,0.3861044454889543,0.3269675925925926,0.1522359657469077,0.2918679549114332,0.2130503144654088,0.17803608801402793,0.023301159571269905,0.26261698003204814,0.0005618373196957776
2014-01-07,0.22627382100949128,0.06076388888888889,0.0,0.008051529790660227,0.009433962264150943,0.20801515922846314,0.0597337109116879,0.1626507658828473,0.04576448990296354
2014-01-08,0.18508439914570088,0.1316550925925926,0.04678084364097685,0.06340579710144928,0.04245283018867925,0.31272979240907284,0.003080316422006102,0.0,7.558727773406766e-05
2014-01-09,0.15974816317443039,0.01736111111111111,0.0,0.0,0.0,0.3295930199671927,0.012725751880833434,4.013115705484916e-06,2.6297254130605823e-05
2014-01-10,0.1294230182486868,0.0,0.0,0.0,0.0,0.3371938458057582,0.0006626195202569152,0.05570678401455913,7.950245476003147e-06
2014-01-11,0.11183814495048199,0.0,0.0,0.0,0.0,0.3199770914644493,0.06795445608314712,0.09839809502524065,1.097748308418568e-07
2014-01-12,0.11268337332706627,0.08391203703703703,0.041230574056454174,0.05032206119162641,0.05738993710691823,0.33397675207873745,0.19010151197515285,0.06385437171829608,0.00016867108838185157
2014-01-13,0.14884265558386728,0.19386574074074073,0.09197589597209008,0.07447665056360708,0.16194968553459121,0.3229113637649188,0.14304976462578883,0.08648221283248808,0.0005584878835562549
2014-01-14,0.23637533087598642,0.07667824074074073,0.06818902632413575,0.047805958132045086,0.10220125786163521,0.28787685955087955,0.11632257145644062,0.08870947488748022,0.0003562211906635195
2014-01-15,0.20481326637475364,0.18518518518518517,0.13399936568347606,0.10114734299516909,0.13679245283018868,0.22834294926183607,0.10941403916588927,0.024259161578282132,0.00037486045108838184
2014-01-16,0.3480073225638869,0.14033564814814814,0.15382175705677134,0.08101851851851853,0.11163522012578615,0.33436563154024546,0.09890777899240355,0.13361601699343742,0.0003280543928665093
2014-01-17,0.23734425121011962,0.04050925925925925,0.0214081826831589,0.023148148148148147,0.0,0.3186336896883307,0.0850573022536702,0.07154547190099866,0.00013865347757671125
2014-01-18,0.19712374968046245,0.06799768518518519,0.06105296542974945,0.029186795491143315,0.09433962264150943,0.41249505062503533,0.05855597591523902,0.017616486742333265,0.0005717732494099134
